"","latitude","longitude"
"15735136",35.8214,-81.1919
"15736130",35.0603,-83.43
"15737201",35.3117,-83.1747
"15738280",36.43,-80.1789
"15739359",35.3247,-78.6881
"15740408",35.2458,-82.3892
"15741446",36.4742,-79.7433
"15742525",36.0164,-76.5517
"15743572",36.3097,-76.205
"15744612",34.6272,-78.6114
"15745565",36.2547,-80.8639
"15746637",35.5408,-82.6536
"15747715",35.5361,-76.3122
"15747750",35.9808,-78.6528
"15748792",35.0583,-78.8583
"15749857",36.2525,-81.9136
"15750928",35.4267,-82.5569
"15751969",35.3125,-81.9892
"15753048",35.1803,-83.3931
"15754127",35.6708,-78.6608
"15755170",35.2511,-75.6047
"15755983",35.2672,-81.1436
"15757054",35.4244,-77.9919
"15758124",36.0503,-79.3728
"15759203",36.0964,-81.8311
"15760279",36.0811,-79.8047
"15761314",35.64,-77.3983
"15762388",34.8872,-79.6922
"15763427",36.0639,-79.3831
"15764475",35.0542,-83.8136
"15764876",36.3481,-78.4119
"15765802",36.3647,-78.3881
"15766752",35.3297,-82.4492
"15767828",35.0564,-83.1983
"15768906",35.9672,-79.9722
"15769951",35.8953,-82.8314
"15771022",36.3967,-77.4239
"15772003",35.1858,-79.6772
"15773045",34.7964,-77.4011
"15774100",36.4175,-81.4297
"15775179",36.2839,-80.3625
"15776258",35.1967,-77.5433
"15777018",35.2975,-77.5722
"15778074",35.4206,-82.1878
"15779148",35.0967,-82.9508
"15780223",34.7508,-79.4664
"15781298",35.9147,-81.5375
"15782377",36.1325,-77.1708
"15783302",35.8458,-80.2597
"15784316",35.4083,-78.8208
"15785360",35.4606,-81.3297
"15786439",35.48,-81.28
"15787518",34.0103,-78.545
"15788586",36.1028,-78.3039
"15789463",34.3903,-79.0022
"15790384",34.6269,-79.025
"15791422",35.6847,-82.0083
"15792501",35.8033,-82.6658
"15793580",35.8422,-80.4978
"15794625",34.9797,-80.5233
"15795699",34.4581,-78.1094
"15796451",34.7336,-76.7358
"15797495",35.7297,-81.6728
"15798573",36.4992,-80.6508
"15799652",35.2078,-80.0636
"15800034",35.3339,-80.9867
"15801086",35.7586,-82.2711
"15802165",35.1375,-77.9892
"15802914",35.4117,-80.4308
"15803903",36.4522,-77.0803
"15804970",35.0714,-83.9683
"15806048",34.7764,-76.8769
"15807127",35.6808,-78.9158
"15808147",35.6631,-82.3444
"15809219",36.1639,-81.1536
"15810298",35.5158,-83.3056
"15811359",35.1075,-75.9872
"15811528",35.6672,-82.1236
"15812607",34.925,-77.5114
"15813641",36.3022,-78.6108
"15814648",35.0556,-77.0858
"15815727",36.1558,-80.37
"15816441",35.2719,-82.6475
"15817520",35.8722,-76.6592
"15818596",35.7944,-78.6989
"15819635",35.8222,-79.7917
"15820674",34.8122,-79.1622
"15821719",35.1311,-76.9153
"15822759",36.3797,-79.6944
"15823838",35.7747,-81.4372
"15824909",36.4783,-77.6717
"15825960",36.4086,-80.9953
"15826023",35.3764,-83.7
"15827101",35.9517,-77.8189
"15828135",35.8936,-77.6805
"15829176",35.1369,-82.8203
"15830247",36.3464,-78.8858
"15831288",36.2333,-80.3069
"15832017",35.6836,-80.4822
"15833091",35.6967,-80.6225
"15834170",35.5347,-79.0464
"15835206",36.1369,-77.423
"15835456",33.9283,-78.3894
"15836519",35.3111,-81.5708
"15837598",35.7606,-79.4622
"15838627",35.5172,-78.3442
"15839684",35.455,-77.6667
"15840751",33.9947,-78.0078
"15840990",35.9325,-82.0019
"15842040",35.81,-80.8808
"15843119",34.4478,-77.5739
"15844149",35.395,-76.3261
"15845227",35.8847,-77.5386
"15846299",35.9225,-81.1717
"15847374",36.4003,-81.3053
"15848409",35.2058,-82.2517
"15849488",35.9064,-80.8142
"15850531",35.5236,-81.4444
"15851610",34.9586,-80.0781
"15852279",34.7314,-77.9831
"15853348",35.0128,-78.0044
"15853465",35.5525,-77.0722
"15854544",35.7744,-83.0997
"15855620",35.4867,-82.9681
"15856698",34.4094,-78.7914
"15857759",35.8528,-77.0306
"15858838",34.1425,-77.8789
"15859916",34.3208,-77.9206
"15860991",35.6939,-77.9461
"15862064",36.1308,-81.2275
"15863135",36.1306,-80.5481
"15864213",36.3783,-79.2544
"15865290",48.33,-98.1183
"15865789",48.9975,-103.4878
"15866496",46.0406,-99.3742
"15867564",47.0361,-98.0831
"15868160",47.9181,-100.54
"15869031",48.8411,-99.7514
"15870025",46.8339,-100.7969
"15871104",46.7717,-100.7592
"15872183",48.8217,-100.4528
"15873249",46.1825,-103.4061
"15874322",46.3761,-100.9347
"15874769",47.7947,-100.5847
"15875502",48.4869,-99.1975
"15875504",47.5089,-99.1211
"15876568",46.8769,-97.2328
"15877619",48.8625,-97.7014
"15878670",47.0644,-101.2119
"15879371",46.7958,-97.2686
"15880410",47.2408,-98.5839
"15881478",48.9144,-103.2978
"15882488",48.1167,-98.9
"15883563",46.8914,-102.8106
"15883916",47.1944,-102.8414
"15884987",48.0475,-100.31
"15886027",47.3467,-102.5869
"15887077",46.3694,-98.7661
"15888046",48.4583,-98.5169
"15888169",46.4089,-101.8419
"15889180",46.0108,-98.5261
"15890074",46.6167,-97.6389
"15891115",48.1583,-99.8286
"15892108",46.8292,-96.7961
"15893187",46.4581,-101.2
"15894266",46.0333,-97.595
"15895263",48.9081,-103.8056
"15896288",48.4583,-101.5697
"15897359",46.1581,-98.4
"15898432",47.6539,-101.4197
"15899505",46.8117,-101.8303
"15899872",47.155,-102.0706
"15900890",47.9217,-97.0975
"15901969",47.4011,-103.2072
"15903011",46.025,-99.9911
"15903444",47.3544,-102.3372
"15903445",47.8083,-99.8758
"15904473",46.5203,-100.3478
"15905547",46.5917,-101.8075
"15906569",46.9075,-102.0383
"15907640",46.0044,-102.6472
"15908629",46.8844,-98.685
"15909695",47.8967,-102.9208
"15910736",48.6692,-102.0975
"15911777",47.3714,-102.7606
"15912852",48.9797,-100.3344
"15913906",46.3547,-98.2928
"15914808",46.3558,-98.3064
"15915156",48.7622,-98.3447
"15915796",48.6272,-101.3764
"15916875",46.0725,-97.1461
"15917954",46.4444,-97.6928
"15919031",46.6611,-98.2267
"15920070",46.8128,-100.9097
"15921083",46.2958,-103.92
"15921163",47.1369,-102.3344
"15922236",47.8214,-101.2922
"15923315",47.4989,-97.3514
"15924394",47.4825,-100.4444
"15925461",47.5808,-98.6422
"15926532",46.3911,-97.2392
"15927608",46.9161,-103.5264
"15928614",48.0781,-99.2656
"15929496",48.1803,-101.2964
"15930575",46.6706,-100.2294
"15931635",48.7603,-101.5089
"15932627",46.7006,-98.5839
"15933684",46.5067,-99.7692
"15934757",46.5414,-102.8692
"15935798",46.8925,-101.4897
"15936876",46.1458,-98.0919
"15937874",48.0356,-98.0097
"15938528",48.0267,-101.9625
"15939441",46.1758,-101.8561
"15940512",46.1089,-102.9447
"15941312",46.0044,-103.7
"15941457",46.8886,-102.3192
"15942374",47.4914,-101.3775
"15943285",48.6297,-99.8069
"15944356",48.3542,-99.9925
"15945396",48.9622,-101.6311
"15946049",46.2331,-101.1292
"15947120",48.3567,-102.4117
"15947704",46.8947,-99.9483
"15948779",46.7153,-99.4475
"15949858",47.4647,-99.3983
"15950929",46.9989,-102.4761
"15951988",48.3706,-100.3908
"15952993",47.5214,-100.8883
"15954036",47.455,-101.1461
"15955113",48.6147,-100.7264
"15956184",47.2981,-101.03
"15956380",46.0233,-101.5664
"15957108",47.8039,-103.2892
"15957973",47.6,-103.2597
"15958744",48.15,-103.63
"15959742",48.1375,-103.7372
"15960811",48.6061,-100.2911
"15961861",39.3225,-82.0994
"15962940",40.3536,-83.7753
"15964013",39.1161,-81.7439
"15964957",41.1169,-81.0094
"15966036",39.5475,-81.6283
"15967112",41.3831,-83.6111
"15968191",41.4619,-84.5272
"15969270",39.9522,-82.4819
"15970322",40.8125,-82.9697
"15971368",40.0111,-81.5794
"15972415",40.5692,-84.5369
"15973456",40.2914,-82.6547
"15974532",41.5833,-81.1833
"15975611",39.1547,-84.6233
"15976411",39.1514,-84.6769
"15976550",39.6103,-82.9556
"15977625",40.0603,-82.8942
"15978694",39.8469,-82.9872
"15979769",40.025,-83.0269
"15980827",40.2403,-81.8711
"15981866",40.3708,-81.7908
"15982010",40.4397,-82.3039
"15983051",39.7633,-84.1911
"15984091",41.2783,-84.3847
"15985138",40.3539,-83.0706
"15985764",40.4056,-81.3436
"15986834",41.6833,-80.6667
"15987875",39.7328,-84.6353
"15988917",41.4981,-84.7744
"15989487",41.4833,-83.2167
"15990564",41.3,-82.1167
"15991619",39.3478,-84.5897
"15992687",41.0461,-83.6622
"15993761",40.41,-84.7856
"15994820",39.5536,-84.3189
"15995860",41.3331,-83.1189
"15996927",40.7231,-82.8
"15998005",38.8208,-82.1817
"15999073",39.6361,-84.4014
"16000111",41.4167,-83.8667
"16000797",39.3417,-83.3767
"16001380",40.1033,-84.6503
"16002425",40.5517,-82.2014
"16003453",41.0192,-84.4772
"16004515",39.6667,-80.8667
"16005590",41.3214,-84.7475
"16006551",39.2333,-83.6092
"16007618",41.3072,-81.0133
"16008689",40.48,-83.8128
"16009741",39.0792,-82.7064
"16010805",39.3531,-84.2603
"16011856",39.7156,-82.6072
"16012910",39.4706,-82.7344
"16013949",40.7247,-84.1294
"16015020",39.5325,-82.3939
"16016096",39.8972,-83.5097
"16017174",38.8844,-82.9956
"16018248",40.7667,-82.6167
"16019274",39.4086,-81.4328
"16020345",40.6167,-83.1333
"16020856",40.2411,-83.3669
"16021914",39.6522,-81.8561
"16021975",39.2158,-84.6947
"16022364",39.5161,-84.4072
"16023405",40.5375,-81.9197
"16024446",41.2986,-80.7647
"16025524",41.3997,-84.1119
"16026064",39.5014,-82.2442
"16027136",40.0875,-82.4128
"16028177",39.9317,-84.0328
"16029245",39.7333,-82.2156
"16030324",39.3933,-81.2192
"16031398",41.2667,-82.6167
"16032472",41.2667,-82.2167
"16033549",41.0325,-84.0542
"16034591",39.5067,-84.7186
"16035291",41.7525,-81.2956
"16036358",40.9461,-83.9614
"16037427",41.1247,-84.5919
"16038506",40.1919,-81.2147
"16038768",39.07,-83.0194
"16039771",40.1525,-84.2372
"16040811",40.1311,-84.2344
"16041863",40.0553,-84.3581
"16042928",38.7569,-82.8872
"16043943",41.1333,-81.2833
"16044982",39.8161,-82.0733
"16046026",40.545,-84.4375
"16046510",40.1392,-83.9289
"16047589",39.07,-82.2908
"16048668",39.9222,-81.4347
"16048958",40.2706,-84.1508
"16050037",38.4239,-82.5936
"16051108",39.9419,-83.8047
"16052187",39.9736,-83.8072
"16053246",40.3764,-80.6283
"16054188",41.1314,-81.4492
"16055264",41.5364,-84.4217
"16055736",39.9528,-84.1689
"16056773",40.0992,-83.7822
"16057812",40.8494,-84.5808
"16058891",40.2197,-84.4822
"16059904",41.2019,-80.8106
"16060981",39.5353,-83.4239
"16062058",38.7008,-82.4731
"16063131",41.5183,-84.1453
"16064209",39.1114,-82.9797
"16065268",40.1267,-82.9442
"16066345",39.8731,-84.6556
"16067386",38.8053,-83.4353
"16068465",39.3667,-81.3167
"16068546",39.4911,-83.82
"16069623",39.7786,-81.1008
"16070207",40.7833,-81.9167
"16071285",39.6042,-83.9072
"16072323",34.8083,-98.0233
"16073366",34.7986,-96.6692
"16074409",34.5872,-99.3381
"16075452",34.8847,-99.2964
"16076531",36.8014,-98.6878
"16077610",36.7081,-98.7094
"16078653",35.1639,-97.8847
"16079705",36.2483,-98.1883
"16080768",35.0619,-98.1989
"16081276",34.2208,-95.615
"16082344",34.2253,-95.7006
"16083415",34.8892,-98.3592
"16084440",34.9142,-98.2922
"16085483",34.1772,-97.1617
"16086524",34.2281,-97.2014
"16087567",34.1922,-97.0858
"16088610",36.1669,-99.7214
"16089663",36.0719,-99.9031
"16090707",34.3983,-96.14
"16091627",36.7619,-96.0117
"16092699",34.385,-94.8981
"16093773",36.8125,-100.5308
"16094440",34.8822,-95.0906
"16095221",35.4017,-99.0583
"16096264",36.5297,-97.4472
"16097319",36.7542,-97.2544
"16098363",36.8047,-97.2764
"16099433",35.1183,-97.67
"16100484",36.7236,-102.4806
"16101350",35.1714,-96.6311
"16102393",36.9219,-97.335
"16102991",36.4119,-97.6939
"16104037",34.0497,-94.7381
"16105068",34.1333,-94.7
"16105930",36.8314,-99.6411
"16106973",33.8936,-97.2692
"16108016",35.5914,-99.2706
"16109059",34.8494,-97.0031
"16110102",34.9642,-96.2494
"16110103",36.0286,-99.3464
"16111147",34.6089,-96.3331
"16112190",34.6008,-96.3131
"16113269",35.7061,-96.88
"16114342",35.6528,-96.8042
"16115385",34.4225,-98.6497
"16116419",36.7481,-98.3628
"16117463",35.5461,-99.7278
"16118506",34.5019,-96.9717
"16119533",35.0489,-97.9158
"16120610",35.0322,-97.9144
"16121653",36.3225,-95.5808
"16122692",35.5308,-98.9672
"16122817",34.2714,-96.4167
"16123837",35.35,-98.6742
"16124808",34.3622,-97.9736
"16125140",36.0642,-97.2128
"16126181",35.9269,-97.6742
"16127249",34.5433,-95.6764
"16128279",35.9514,-97.9144
"16128543",34.5011,-97.9592
"16129620",34.4933,-98.1419
"16130669",34,-96.3686
"16131733",33.9208,-96.3203
"16132776",35.2894,-96.0397
"16132875",35.6128,-97.3864
"16133867",35.5483,-98.0364
"16134909",35.3925,-99.5064
"16135950",34.61,-97.4222
"16137027",36.4194,-97.8747
"16138106",35.2164,-99.8628
"16139185",35.205,-99.8033
"16140228",36.2633,-98.4975
"16141271",34.9511,-94.9081
"16142314",36.3736,-99.6244
"16142529",34.5519,-96.7178
"16143573",36.9506,-100.7503
"16144267",35.1489,-98.4658
"16145309",35.8667,-95.2333
"16146179",36.7256,-99.1422
"16147223",36.85,-100.0569
"16148233",35.6306,-98.3217
"16149238",36.5914,-101.6181
"16150306",36.9869,-99.0108
"16151350",34.0225,-97.6342
"16152073",34.2392,-98.7444
"16153089",36.7425,-98.1331
"16154101",35.8489,-97.4797
"16155148",36.9381,-96.8214
"16156215",34.6286,-99.1394
"16157294",34.2333,-97.4203
"16158372",36.5381,-98.2661
"16159451",34.5797,-97.3511
"16160494",35.95,-96.2833
"16161368",35.4842,-98.4814
"16162411",35.0258,-99.1058
"16163489",34.9897,-99.0528
"16164532",35.0567,-96.3861
"16165081",35.0708,-96.3561
"16166120",34.6856,-99.8333
"16167161",36.865,-101.2103
"16167530",36.9167,-96.1
"16168405",33.9336,-94.8278
"16169477",36.7222,-97.7903
"16170553",36.15,-96.25
"16171427",35.8542,-97.9544
"16172470",35.8583,-97.9294
"16173546",34.9614,-96.75
"16174599",36.3894,-98.1061
"16175627",36.3842,-98.1114
"16176670",35.4878,-97.6644
"16177308",36.6878,-97.5575
"16178371",34.3086,-95.9969
"16179413",36.6228,-99.8953
"16180489",34.6097,-98.4572
"16181500",35.8628,-99.3428
"16182546",34.4339,-96.2717
"16183620",34.0919,-96.7708
"16184699",34.0356,-96.9433
"16185742",34.8911,-99.5017
"16186817",34.8358,-99.4239
"16187863",33.8761,-97.1642
"16188888",34.6367,-97.9786
"16189940",36.1519,-97.6225
"16191019",36.1167,-97.6067
"16192062",34.3097,-95.8675
"16193140",36.7925,-97.7458
"16194183",34.7292,-98.5694
"16195226",35.505,-96.9772
"16195751",36.8833,-94.8833
"16196507",35.2722,-97.9553
"16197551",35.1464,-99.4956
"16198613",36.0483,-97.39
"16199686",35.7781,-95.3339
"16200028",36.2283,-99.17
"16201104",36.9425,-97.0036
"16202152",36.8981,-96.9103
"16203195",34.9678,-97.9519
"16203951",35.2358,-97.4647
"16204994",35.1808,-97.4378
"16206072",35.4056,-97.5972
"16207150",35.6092,-95.4633
"16207765",36.4333,-95.6833
"16208638",36.3486,-98.4808
"16209673",36.1472,-97.2858
"16210716",34.7547,-97.2511
"16210953",34.7156,-97.2292
"16211996",36.6692,-96.3472
"16212184",36.3567,-96.8108
"16213242",35.9986,-97.0481
"16214281",35.9742,-97.0269
"16215357",36.2886,-97.2897
"16216426",34.1167,-95.0833
"16217301",34.5053,-96.6222
"16218370",35.4875,-96.7303
"16219443",35.8989,-98.9603
"16220486",36.5044,-96.7439
"16221498",34.1578,-98.3108
"16221606",36.3558,-97.1531
"16222646",35.1583,-99.3664
"16223704",34.1936,-97.5881
"16224747",34.8511,-99.0208
"16225819",35.3061,-99.6275
"16226876",36.1903,-99.0403
"16227921",35.2317,-96.6531
"16228978",35.3553,-96.9203
"16230054",35.3647,-96.9481
"16231098",36.3894,-95.0597
"16232085",35.5419,-97.3414
"16233129",36.1208,-97.0953
"16234173",36.1175,-97.095
"16235252",35.7975,-96.6658
"16236301",34.5658,-96.9503
"16237346",36.0406,-98.9625
"16237998",35.6,-95.05
"16238774",34.4397,-99.1375
"16239818",34.1925,-96.6442
"16240863",34.3325,-96.6789
"16241907",36.6706,-97.3097
"16242352",35.3672,-97.8872
"16243076",36.3481,-94.8244
"16244123",34.5289,-97.7647
"16245166",36.1508,-99.3003
"16245810",34.9003,-99.8614
"16246184",34.9578,-99.9414
"16247172",34.3997,-98.3458
"16248215",34.9819,-97.5208
"16249259",35.8578,-98.4139
"16250300",35.8417,-98.5261
"16251343",35.8122,-98.4211
"16251632",34.1678,-97.9883
"16252675",36.5758,-98.8797
"16253753",35.52,-98.6986
"16254831",35.5083,-98.775
"16255874",35.1314,-96.5389
"16256854",34.7325,-98.7125
"16257853",35.0522,-99.5125
"16258917",34.9417,-94.7039
"16259856",36.4408,-99.3819
"16260582",36.4231,-99.4167
"16261626",42.1761,-119.8961
"16262204",42.9694,-119.9933
"16262945",44.4044,-123.7533
"16263986",44.8197,-120.7533
"16264997",45.7211,-120.2064
"16266076",42.2128,-122.7144
"16267146",43.1497,-124.4019
"16268215",43.9456,-120.2169
"16269133",44.2867,-122.0389
"16270172",44.0569,-121.285
"16271228",44.1183,-121.2103
"16272238",43.9092,-118.1522
"16273112",45.8472,-119.6933
"16274033",45.6353,-121.9522
"16275112",42.0464,-124.2878
"16276164",42.18,-122.9853
"16276917",42.9419,-123.28
"16277881",45.6778,-121.8736
"16278960",42.1597,-123.6422
"16279440",43.2292,-121.7894
"16280180",42.7036,-121.9953
"16281219",46.1081,-123.2058
"16282290",45.205,-123.8925
"16283331",45.135,-122.4639
"16284400",45.2408,-120.1789
"16285096",43.1872,-124.2025
"16286172",44.6342,-123.19
"16287243",44.5078,-123.4575
"16288295",43.7917,-123.0275
"16289371",43.7178,-123.0578
"16290407",44.1308,-122.2419
"16291478",45.3064,-117.7967
"16291841",42.8967,-122.1328
"16292916",44.9464,-123.2911
"16293987",42.9447,-117.3389
"16294861",44.5564,-119.6447
"16295456",44.7242,-122.2547
"16296490",45.4633,-123.1136
"16297566",43.7822,-122.9631
"16298637",43.6656,-123.3275
"16299645",45.2761,-122.2019
"16300685",43.6425,-123.5828
"16301757",45.5575,-118.4639
"16302785",45.2686,-122.3167
"16303856",43.2589,-124.0233
"16304720",44.8358,-123.4525
"16305761",44.0494,-123.3703
"16306802",43.9703,-124.1153
"16307488",44.0039,-124.0947
"16308566",45.5247,-123.1025
"16309639",46.1358,-123.8783
"16310326",44.9983,-120.2175
"16311006",44.4139,-122.6728
"16312077",43.7464,-124.1217
"16312383",42.205,-121.1314
"16313458",43.295,-123.1031
"16314457",42.4036,-124.4242
"16315295",45.3014,-121.7417
"16316335",42.4244,-123.3236
"16317390",42.1258,-122.545
"16318451",45.4803,-122.4664
"16319522",44.5175,-120.9389
"16320595",44.8772,-117.1094
"16321673",42.5483,-119.6556
"16322533",45.3128,-123.35
"16323612",45.4486,-122.1547
"16324690",45.8619,-119.312
"16325754",45.3653,-119.5639
"16326833",44.3525,-122.7842
"16327909",43.9281,-124.1069
"16328950",45.6847,-121.5175
"16329956",42.2292,-122.3814
"16331031",44.3564,-117.255
"16331178",44.4233,-118.9594
"16332242",45.3497,-117.2242
"16332441",42.0944,-121.9022
"16333520",42.2008,-121.7267
"16334010",44.6253,-122.7189
"16335089",45.3167,-118.0747
"16336155",42.9242,-124.4533
"16337127",44.9231,-123.575
"16337865",44.1014,-122.6886
"16338944",44.5328,-122.9014
"16339964",43.3597,-122.2208
"16341031",44.7136,-119.1017
"16342100",43.1922,-123.4689
"16343069",43.9139,-122.76
"16344140",42.6722,-122.675
"16345218",45.5231,-117.3736
"16346122",44.7328,-120.9747
"16346366",44.7939,-122.595
"16347043",44.6167,-121.0011
"16348037",43.9794,-117.0247
"16348965",44.0367,-123.8628
"16350012",44.6125,-121.9486
"16351089",44.6719,-117.9942
"16351961",44.1792,-122.1164
"16353028",45.9306,-119.2956
"16354101",45.9428,-118.4089
"16355057",44.5681,-120.1156
"16356101",44.4,-120.4333
"16356271",45.1783,-122.5064
"16357350",44.8186,-119.42
"16357917",45.4825,-120.7236
"16358975",43.0394,-123.2656
"16359955",45.4981,-122.8394
"16361026",45.8128,-123.7753
"16362067",44.6247,-124.0469
"16363140",44.6833,-124.0553
"16364219",43.8764,-116.9903
"16364739",43.4228,-123.3003
"16365507",43.7428,-122.4433
"16366552",44.2994,-120.7264
"16367427",44.3964,-120.4264
"16368135",43.5492,-121.9639
"16369092",44.0439,-116.9717
"16369418",45.3558,-122.6047
"16370455",45.0333,-123.9239
"16371496",43.65,-117.2467
"16372570",42.6922,-120.5403
"16373606",44.7275,-121.2506
"16374674",45.7206,-118.6264
"16375745",45.6703,-118.7964
"16376610",45.6911,-118.8522
"16377689",45.4756,-118.8253
"16378699",45.5181,-122.6894
"16379755",45.5606,-122.5383
"16380834",42.7519,-124.5011
"16381905",42.7386,-124.4033
"16382965",42.8886,-124.0689
"16384006",44.3006,-120.8406
"16385085",42.7342,-122.5164
"16385978",44.2603,-121.1483
"16386557",45.3033,-122.9133
"16387598",42.9506,-123.3572
"16388675",42.8592,-117.6569
"16389718",43.2131,-123.3658
"16390642",42.2231,-123.0472
"16391548",44.4356,-121.9428
"16392597",45.9869,-123.9236
"16393638",44.1383,-118.975
"16394279",44.8728,-122.6486
"16395320",43.1244,-121.062
"16395930",45.0058,-122.7739
"16397004",44.2842,-121.5486
"16398080",43.1708,-123.2247
"16398513",44.8192,-119.7761
"16398792",43.4869,-119.7211
"16399731",44.7894,-122.815
"16400772",42.9592,-120.7897
"16401846",43.8933,-121.4117
"16402760",43.3964,-123.3589
"16403806",45.6069,-121.2047
"16404539",43.2644,-120.9447
"16405610",45.1219,-122.07
"16406679",45.4539,-123.8519
"16407758",45.4294,-123.7619
"16408829",43.275,-122.4497
"16409907",45.5533,-122.3886
"16410986",45.1358,-118.9389
"16411185",45.1986,-117.8647
"16411562",43.0739,-123.5878
"16412156",45.8653,-123.1903
